1062,Dare to let yourself go where you've never been before.
1063,
1064,The bitch is back.
1065,Beware the Moon.
1066,The terror is back home
1067,WARNING: in this movie you are the victim.
1068,Home is where the Horror is...
1069,Terror Has a Reflection All its Own.
1070,Don't forget to check under the bed...
1071,"For God's Sake, Get Out!"
1072,"It began with a murder and a hanging. Now, the innocent must pay for the sins of the guilty..."
1073,He couldn't live without a virgin's blood..... ...So a virgin had to die!
1074,Childish pranks turn into a bloody battle for survival!
1075,Suddenly Their Lives Were Engulfed By Supernatural Terror!
1076,"Nothing can stop them, no one can help you. They know who you are."
1077,"...and remember, the next scream you hear may be your own!"
1078,It crawls. It creeps. It eats you alive!
1079,Just when you thought it was safe to go back in the water - you can't get to it.
1080,The transplant was a success. Then the donor came to take it back.
1081,Foul Traffic in Dead Bodies.
1082,Love never dies.
1083,The monster demands a mate.
1084,"Up the ancient stairs, behind the locked door, something lives, something evil, from which no one has ever returned."
1085,You don't have to believe... just beware.
1086,There is nothing in the dark that isn't there in the light. Except fear.
1087,Now he had only one weapon left - murder! ...To prevent an even more shocking crime!
1088,If you’ve got a taste for terror... take Carrie to the prom.
1089,They are something more than lovers who are about to become something less than human.
1090,"If Nancy Doesn't Wake Up Screaming, She Won't Wake Up At All!"
1091,A symphony of horror
1092,
1093,It is the greatest mystery of all because no human being will ever solve it.
1094,There is no honour amongst thieves.
1095,They Planned The Perfect Crime... Until It All Went Perfectly Wrong!
1096,A story about just how wrong two people can be before they can be right.
1097,Love is a mighty power.
1098,
1099,Resistance is futile.
1100,A true story of the mystery of music and the miracle of love
1101,A simple man. A difficult choice.
1102,"Two Dads, One Toy, No Prisoners."
1103,Witchcraft or witch hunt?
1104,They needed help. What they got was a miracle.
1105,
1106,Arthur Miller's timeless tale of truth on trial.
1107,So many dogs. So little time.
1108,
1109,Die Harder
1110,The human adventure is just beginning.
1111,The battle for peace has begun.
1112,Adventure and imagination will meet at the final frontier.
1113,At the end of the universe lies the beginning of vengeance.
1114,A dying planet. A fight for life.
1115,The key to saving the future can only be found in the past.
1116,"The Bat, the Cat, the Penguin."
1117,Six reasons why the west was wild.
1118,"Yoo-Hoo, I'll make ya famous!"
1119,Grease is the word
1120,The Music and Feeling go on Forever.
1121,He's a good cop. In a bad mood.
1122,
1123,It's not a job... It's an Adventure!
1124,Don't go in the water.
1125,Just when you thought it was safe to go back in the water...
1126,A deadly new attraction.
1127,"A comedy about life, liberty and the pursuit of two ex-presidents."
1128,Nice planet. We'll take it!
1129,"Life, liberty, money and the pursuit of happiness. She's gotta have it."
1130,Everybody loved him... Everybody disappeared.
1131,Their lawless years are behind them. Their child-rearing years lay ahead...
1132,"The Year - 1963. Selling the American Dream is a risky, funny business - you could wind up paying with your wife!"
1133,"We could tell you what it's about. But then, of course, we'd have to kill you."
1134,
1135,In war they found each other...In each other they found love...
1136,A story about the years that keep us apart... And the moments that bring us together.
1137,From the director of A FEW GOOD MEN comes a compelling TRUE STORY.
1138,In a city of nine million people is there room for one honest man?
1139,Coming to a screen bigger than your TV.
1140,
1141,Someone has taken their love of scary movies one step too far.
1142,The first American hero.
1143,He's an angel... Not a saint.
1144,The continuing story of 'Terms of Endearment'.
1145,
1146,
1147,No Actual Mothers Were Harmed During The Making Of This Motion Picture.
1148,
1149,The Most Anticipated Motion Picture Event of The Year
1150,Based on the Novel by Henry James.
1151,A boy and girl face the challenge of the world's last frontier.
1152,
1153,This address changes all the rules.
1154,
1155,Don't pet them.
1156,"If you weren't afraid of flying before, you will be now."
1157,An extraordinary story of love's transcendent power.
1158,They thought they possessed the ultimate weapon. They hadn't counted on Jackie Chan.
1159,Sometimes revenge is the best therapy.
1160,He put's the Mortal back in Kombat.
1161,San Francisco's top police hostage negotiator is about to get more than he ever bargained for.
1162,
1163,Love knows no limits.
1164,The pressure is building...
1165,Misunderstood. Misplaced. Mismatched.
1166,A romance on the brink of reality.
1167,He beat the odds... And became a legend!
1168,
1169,He's Under Siege and Out-of-Control.
1170,
1171,Life is a traffic jam.
1172,There's a good reason some talent remains undiscovered.
1173,"An extraordinary story of hope, courage and humanity."
1174,Once upon a time...
1175,
1176,A comedy about the romantically challenged and passionately confused.
1177,What kind of freakazoid would let someone hunt him just for $50.000… Next question.
1178,What if finding the love of your life meant changing the life that you loved?
1179,A Wicked Comedy
1180,Corrupts Absolutely.
1181,"This FBI agent is purring his life on the line. Fortunately, he's got nine."
1182,This time the Griswolds are on a roll.
1183,It was the perfect wedding except for two things... the bride's parents.
1184,
1185,"In 1923, a black town in Florida was burned to the ground, its people murdered because of a lie. Some escaped and survived because of the courage and compassion of a few extraordinary people. This film is for them."
1186,Based on a true story.
1187,Some guys will do anything for a little something.
1188,Wanting a man dead can be reason enough to live.
1189,"A comedy thriller about four men, a wedding and everybody's funeral."
1190,The big city is about to get a little savage.
1191,
1192,Never before has a man done so much with so little.
1193,Never reveal your name. Never turn your back. Never surrender your heart.
1194,Some Tracks Should Never Be Uncovered.
1195,"A comedy About Friends, Family and Fish."
1196,Love in the dying moments of the twentieth century
1197,It's a family affair
1198,Trust me.
1199,Discover the true story of one of America's brightest stars... that faded too soon.
1200,"They come from different worlds. They fight for different causes. Now, two men from opposite sides of the law are about to go to war."
1201,It's a Jungle Out There!
1202,These Pretty Women... Are Clueless!
1203,
1204,The Power Is Back!
1205,America's top counter-terrorist usually works alone... this time he's got company.
1206,"When you want it all but can't have it, there's only one way to handle life... invent it."
1207,When You Can't Breathe You Can't Scream.
1208,Even a hit man deserves a second shot.
1209,Two Men Taken By One Woman
1210,Love Knows No Bounds.
1211,A mindless comedy.
1212,Something has come between Hannah and Martin that will change their lives forever
1213,
1214,Swindlers. Scammers. Con-men. As American as apple-pie.
1215,The Blonde Leading The Blonde.
1216,The coast is toast
1217,A red comedy about the ultimate party animals.
1218,"If he were any cooler, he'd still be frozen, baby!"
1219,It could happen to you.
1220,Life's harsh. Why behave?
1221,In a world beyond your imagination a battle for the universe has begun.
1222,
1223,There is no future without it.
1224,Let the love feast begin.
1225,A love they never imagined. A summer they never forgot.
1226,Way Past Whipped!
1227,Eight men. One summer. Figure it out.
1228,
1229,
1230,A Comedy About Lost Loves And Last Laughs
1231,
1232,
1233,Something has survived.
1234,
1235,
1236,"In the world of magic, the hand is quicker than the eye and love is the wild card."
1237,
1238,They were deadly on the ground; Now they have wings
1239,
1240,
1241,"As the stakes get higher, the ride gets even faster."
1242,Strength. Courage. Honor. And loyalty.
1243,"An oddball odyssey about voyeurism, LSD and nude bowling!"
1244,A romantic comedy about the things we do for love.
1245,Zero to Hero!
1246,It's about finding the love of your life. And deciding what to do about it.
1247,
1248,No man. No job. No cat.
1249,"More Bold! More Brazen! And Much, Much More Bardot!"
1250,"In order to catch him, he must become him."
1251,
1252,Protecting the Earth from the scum of the universe.
1253,Get ready to Rumba!
1254,Take a ride on the wild side.
1255,Anabel made a wish. Murray made a mess
1256,"If it's just us, it seems like an awful waste of space."
1257,Failure is not an option.
1258,Thief. Warrior. Gladiator. King.
1259,Watch out!
1260,No One Is Above The Law.
1261,Infinite Space - Infinite Terror
1262,Born in darkness. Sworn to justice.
1263,He Sits. He Stays. He Shoots. He Scores.
1264,She was prepared for anything until love stormed in.
1265,Are all men bastards...or just misunderstood?
1266,A new friend. A new threat. A new adventure that will capture your heart.
1267,This Holiday Weekend spend in the company of women
1268,What if your most paranoid nightmares had just come true?
1269,Desperate times call for. . .
1270,Heroes don't come any bigger.
1271,The story of one outrageous woman. Caught between two men. Both of them certain of one thing...
1272,Power is measured in enemies.
1273,The Beav is back.
1274,"For thousands of years, man has been evolution's greatest creation... until now."
1275,This ain't no buddy movie.
1276,"A crash course in kidnappings, car thefts and other rituals of dating."
1277,Courage conquers all.
1278,The fate of a nation rests on the courage of one man.
1279,"When schools become war zones and both sides start taking casualties, what then?"
1280,Invisible. Silent. Stolen.
1281,"It's not where you go, it's how you get there."
1282,
1283,In Hollywood every dream has a price.
1284,An out-and-out comedy.
1285,"They were fighting over a woman when the plane went down. Now, their only chance for survival is each other."
1286,How do you get the world's attention?
1287,Everything is suspect... Everyone is for sale... And nothing is what it seems.
1288,At the end of the world his real journey began.
1289,Smart Girls. Pretty Girls. Missing Girls.
1290,There's Plenty For Everyone!
1291,Be careful what you wish for.
1292,Best friends. Bitter rivals. Sisters.
1293,What do you get for the man who has everything?
1294,One Man. One Secret. One Chance in Hell.
1295,Expect the Unexpected.
1296,A comedy for the incurably unromantic.
1297,
1298,The shortest distance between two people is a certain smile.
1299,
1300,"It was 1973, and the climate was changing."
1301,The life of the party just died!
1302,It's not who you love. It's how.
1303,
1304,The year's most revealing comedy.
1305,Love is the ultimate kick
1306,Loyalty without question. Friendship without equal.
1307,"If you're going to bury the truth, make sure it stays buried."
1308,Evil has its winning ways.
1309,He's just taking up space!
1310,Joining this deadly underworld was easy. But getting out...deadly!
1311,
1312,
1313,
1314,There is no gene for the human spirit.
1315,Believe.
1316,For centuries they told us the terror would come from above. We've been looking the wrong way.
1317,Welcome to suburbia ground zero.
1318,A comedy for anyone who's ever been in danger...of falling in love.
1319,The secrets that hold us together can also tear us apart.
1320,The hunter becomes the hunted.
1321,The story of a man who wanted to keep the world safe for democracy...and meet girls.
1322,One Man. One Masterpiece. One Very Big Mistake.
1323,One man will make a mistake. The other will make it a spectacle.
1324,Sometimes an entire life can change in just one night.
1325,
1326,"To get the story, they’ll risk everything."
1327,There are two sides to every lie.
1328,They were totally unqualified to try the case of a lifetime... but every underdog has his day.
1329,"The life of a dreamer, the days of a business, and the nights in between."
1330,A big city cop. A small country boy. They have nothing in common... but a murder.
1331,The only good bug is a dead bug.
1332,Between every mother and daughter there is a story that must be told.
1333,What if one split second sent your life in two completely different directions?.
1334,"The world was created in six days, so too shall it be destroyed and on the seventh day mankind will rest... in peace"
1335,On the air. Unaware.
1336,A couple with everything but money. An heiress with everything but love. A temptation no one could resist.
1337,
1338,Leniency for those who confess...
1339,How do you stop an assassin who has no identity?
1340,Discover the Adventure Behind the Greatest Mystery of Our Time.
1341,"He’s on a mission so secret, even he doesn’t know about it."
1342,It's already too late.
1343,Run Baby Run!
1344,Freedom is not given. It is our right at birth. But there are some moments when it must be taken.
1345,The hardest soul to save was his own.
1346,
1347,
1348,Harry Block has written a best seller... bout his best friends... he revealed their deepest secrets... and they're not pleased... now Harry Block is going to Hell...
1349,Catch it if you can!
1350,
1351,"Some people can never believe in themselves, until someone believes in them."
1352,Ready for more. Much more.
1353,
1354,Who's hunting who?
1355,Working here can be murder
1356,Someone has taken their love of sequels one step too far.
1357,There is no such thing as the simple truth.
1358,Nothing on Earth could come between them.
1359,Yesterday is a memory. Today is history. Tomorrow is in the hands of one man.
1360,The year is 2013. One man walked in off the horizon and hope came with him.
1361,
1362,
1363,Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?
1364,
1365,You won't believe your eyes.
1366,Times like these call for a Big Lebowski.
1367,
1368,Sometimes you just have to be yourself.
1369,Let desire be your destiny.
1370,Saving the day the ninja way!
1371,Fight fire with fire.
1372,A secret experiment gave him super senses. Then came the side-effects.
1373,"A comedy about truth, justice and other special effects."
1374,A world where the night never ends.
1375,"You know what they say, if the cyborsuit fits, go kick some alien butt!"
1376,"In the worst storm in living memory, one guard stands between five men and three million dollars."
1377,They'll do anything to save their best bud.
1378,Detective John Hobbes is searching for a criminal he's already met... already caught... and already killed
1379,Fat cats are too easy. Go for the big fish.
1380,An evil force has declared war...
1381,
1382,Their goal: freedom. Their only hope: an international incident. Their target: the American ambassador.
1383,You say you want a revolution?
1384,Full Scream Ahead
1385,Their romance began the day she was born.
1386,Kill or be replaced.
1387,Never believe what you publish...Never publish what you believe.
1388,
1389,He's gonna party like it's 1985.
1390,"A thousand feet beneath the sea, the blackest holes are in the mind..."
1391,"In a town this bad, it's hard to be good..."
1392,A comedy from the heart that goes for the throat.
1393,Not everyone who runs a city is elected.
1394,
1395,Some people can buy their way out of anything. Except the past.
1396,The cop who won't stop is back. But this time he's chasing down a lot more than a fugitive.
1397,
1398,The most awarded film in Mexican history.
1399,To surf 40-foot waves is to put yourself...
1400,Towering above everything you have seen before.
1401,Don't breathe a word.
1402,
1403,For the honor of a king. And the destiny of a country. All for one.
1404,Four Brothers. Four Criminals. For The Money... They Would Stop At Nothing.
1405,They're dying to play with you.
1406,The Bird is the Word
1407,"love, sex and starting over..."
1408,
1409,What went down on the way to the top.
1410,Meeting your best friend. Finding your favorite teacher. Having your first crush. Remember what it felt like to be...
1411,Thanks to his two girlfriends Blake is about to learn a new sexual position. Honesty
1412,
1413,Sometimes The Most Desirable Relationship Is The One You Can't Have
1414,Fish out of water...Surfers in Yellowstone
1415,
1416,
1417,
1418,"Danger, Will Robinson!"
1419,Someone knows too much.
1420,It's the oldest con in the book.
1421,She didn't believe in angels until she fell in love with one.
1422,History is made at night.
1423,Some arguments stand the test of time
1424,A comedy of incredible proportions.
1425,"The father, the son and the holy game."
1426,
1427,"Life, love, desire... and everything in between."
1428,The world's most private detective.
1429,
1430,Little People. Big Trouble. Lots of fun.
1431,
1432,
1433,He's discovered the wildest tribe in his own backyard!
1434,
1435,Fight first. Apologize later.
1436,Searching for the Reason to Live
1437,
1438,
1439,Mating season begins...
1440,They're Just Nine Players Short of a Dream Team
1441,"A hilarious comedy from the co-creator of ""Seinfeld"""
1442,
1443,Nothing's more dangerous than some nice guys... with a little time to kill.
1444,in the middle of nowhere they had everything
1445,The legend comes to life.
1446,"True love, midnight visions and stacking rocks. OR  The love of a lifetime can begin with a dream"
1447,
1448,Heaven and Earth are about to collide.
1449,It's Woo's world.. we're just living in it.
1450,Innocence is a dangerous friend.
1451,An evil knight gives nobility a bad name.
1452,Size does matter.
1453,Brace yourself. This politician is about to tell the truth!
1454,"Buy the ticket, take the ride."
1455,"You'll laugh, you'll cry, you'll be offended"
1456,A truckload of cell phones... turns into a boatload of cash!
1457,Almost History... Almost Legends... Mostly Ridiculous.
1458,"When life fell apart, love fell into place."
1459,No peace for the wicked
1460,Murder is in the eye of the beholder.
1461,A powerful husband. An unfaithful wife. A jealous lover. All of them have a motive. Each of them has a plan.
1462,"After this week in paradise, they’re going to need a vacation."
1463,Yesterday's history.  Tomorrow's the future.  Tonight's the party.
1464,"Who knew deception, treachery and revenge could be this much fun..."
1465,"a story of ambition, sacrifice, seduction and other career moves."
1466,A Little Secret...Their Biggest Adventure!
1467,
1468,A dreamer who couldn't sleep. An author who couldn't write. A friend who couldn't help but help.
1469,
1470,
1471,"This time, the princess saves the prince."
1472,Fight the Future
1473,"One doesn't count, the other can't. Dis-organised crime."
1474,He doesn't just talk to the animals!
1475,Opposites attract.
1476,On St. Valentine's Day in 1900 a party of schoolgirls set out to picnic at Hanging Rock ... Some were never to return.
1477,
1478,Billy Brown just got out of jail. Now he's going to serve some real time. He's going home.
1479,The Earth's Darkest Day Will Be Man's Finest Hour
1480,The faces you love. The action you expect.
1481,"In an old house in Paris, that was covered with vines..."
1482,"The few, the proud, and the small."
1483,"There will be no order, only chaos"
1484,"1981. In an era of just say no, they said yes."
1485,Love Is In The Hair.
1486,Unspeakable Horrors From Outer Space Paralyze The Living And Resurrect The Dead!
1487,"Youth, hitting the clouds! Laughing at danger! Fighting, loving, dodging death! That's"
1488,The pulsating drama of Broadway's bared heart speaks and sings with a voice to stir your soul!
1489,They left for war as boys never to return as men.
1490,Terrific as all creation!
1491,Thank The Stars For A Great Entertainment !
1492,Clark Gable as the daring mutineer in the screen's most exciting adventure story!
1493,The Last Word In Entertainment!
1494,He'll Hold You In Silence As Deep As Your Emotions !
1495,YOU'LL LOVE THEM ALL FOR GIVING YOU THE SWELLEST TIME YOU'VE EVER HAD!
1496,Millions Have Read This Great Novel... Millions more will see an even greater picture!
1497,"""Mrs. Miniver"" is more than a picture -- It's dramatic. It's tender. It's human. It's real."
1498,"When the St. Louis Browns lost Bing, the Cardinal got a good singer!"
1499,The screen dares to open the strange and savage pages of a shocking bestseller!
1500,Three wonderful loves in the best picture of the year!
1501,
1502,
1503,He Might Have Been A Pretty Good Guy … If Too Much Power … And Women … Hadn’t Gone To his Head!
1504,
1505,Pouring out of impassioned pages...brawling their way to greatness on the screen!
1506,The Man Lived by the Jungle Law of the Docks!
1507,EVERYBODY'S RAVING ABOUT
1508,The screen achieves one of the great entertainments in the history of motion pictures
1509,Tom Jones! . . . loves and loves and loves and loves . . .
1510,...a motion picture for all times!
1511,They got a murder on their hands.  They don't know what to do with it.
1512,Much Much More Than a Musical!
1513,Whatever you hear about Midnight Cowboy is true.
1514,There are no rules and no holds barred when Popeye cuts loose!
1515,His whole life was a million-to-one shot.
1516,There are three sides to this love story
1517,Everything is in its proper place...except the past.
1518,"This is the story of two men who run, not to run, but to prove something to the world. They will sacrifice anything to achieve their goals... except their honor."
1519,
1520,Based on a true story.
1521,"He was the Lord of Ten Thousand Years, the absolute monarch of China. He was born to rule a world of ancient tradition. Nothing prepared him for our world of change."
1522,A journey through understanding and fellowship.
1523,"The funny, touching and totally irresistible story of a working relationship that became a 25-year friendship."
1524,Crime lives!
1525,You'd never take her for a call girl. You'd never take him for a cop.
1526,It’s 4 a.m. Do you know where your car is?
1527,Finally... A film about the downwardly mobile.
1528,Where everything seems possible and nothing is what it seems.
1529,"They only met once, but it changed their lives forever."
1530,Someone is coming back to Elm Street!
1531,"If you think you're ready for Freddy, think again!"
1532,Terror beyond your wildest dreams.
1533,"Now Freddy’s a daddy, he’s killing for two."
1534,They saved the best for last.
1535,"They were warned...They are doomed...And on Friday the 13th, nothing will save them."
1536,The body count continues...
1537,There's nowhere to hide. We dare you to try.
1538,"Jason's Back, and this is the one you've been screaming for."
1539,A New Beginning to the first step in terror.
1540,Kill or be killed!
1541,"Jason is back, but this time someone's waiting!"
1542,The Big Apple's in BIG trouble!
1543,The Night He Came Home
1544,The nightmare isn't over!
1545,...and now the earth will run with blood again!
1546,Horror has returned to Haddonfield.
1547,"Michael Lives, And This Time They're Ready!"
1548,If you're not back by midnight... you won't be coming home!
1549,You Can't Keep a Bad Girl Down
1550,A Romantic Comedy from Hell
1551,"They ditched the prom for a private party, now it's their last dance."
1552,Chucky is one mean S.O.B.
1553,Look out Jack! Chucky's back!
1554,Chucky has a new playmate.
1555,They're here.
1556,They're back.
1557,He's found her.
1558,"Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist."
1559,It's four years later... what does she remember?
1560,Do you dare walk these steps again?
1561,If these two can learn to stand each other... the bad guys don't stand a chance.
1562,The magic is back!
1563,The magic is back again!
1564,"Don't get him wet, keep him out of bright light, and never feed him after midnight."
1565,Here they grow again.
1566,"The pirates map, The villainous crooks, The underground caverns, The booby traps, The skeletons, The monster, The lost treasure, and the magic that is... THE GOONIES."
1567,No one has seen his face... but everyone ... knows this mark.
1568,"Sometimes the further you stray, the closer you are to home."
1569,Meet Marty and Carol. Two people who are very good at being bad.
1570,What is the secret of Soylent Green?
1571,There can be no understanding between the hands and the brain unless the heart acts as mediator.
1572,"Roads? Where we're going, we don't need roads!"
1573,They've saved the best trip for last... But this time they may have gone too far.
1574,Who will survive-in one of the greatest escape adventures ever!
1575,"Annabel and her Mother are not quite themselves today - in fact, they're each other!"
1576,THIS UNIDENTIFIED FLYING OBJECT THREW A PENTAGON INTO A PANIC!
1577,"As belles, they were ding-dongs... they enlisted, and were rotten to the corps... and when things got hotter... they went to the cooler... now, they're on the loose again!"
1578,
1579,A great love story.
1580,The Mighty Warriors Who Became the Seven National Heroes of a Small Town
1581,Lust. Seduction. Revenge. The Game As You've Never Seen It Played Before.
1582,"A world beyond your experience, beyond your imagination."
1583,
1584,All the power on earth can't change destiny.
1585,"""It goes places movies seldom dare to go."""
1586,A forbidden love. An unthinkable attraction. The ultimate price.
1587,In Cradle Bay it doesn’t matter if you’re not perfect.  You will be.
1588,See it early. Avoid the mob.
1589,The mission is a man.
1590,Lights!... Camera!... Attraction!
1591,
1592,The Secret To Success Is Pure Monkey Business
1593,Hidden by darkness. Guarded by witches. Discovered by a boy. Stolen by a king. Whoever owns it will rule the world. Or destroy it.
1594,A journey that begins where everything ends!
1595,He's out'a sight...literally!
1596,Quick thinking landed him a million bucks... now everybody's after it!
1597,
1598,A close encounter of the 'furred' kind!
1599,
1600,
1601,An action adventure romantic comedy spy story.
1602,The Puck Stops Here!
1603,
1604,A new high in being lowdown.
1605,A far off land. A far off journey. A far off adventure.
1606,Come along on the greatest adventure of the summer!
1607,A Tall Tale About Little People!
1608,London's crime-fighting ace on his most baffling case!
1609,
1610,"Yes, We Have A Bananza!"
1611,The Love Bug falls 'hood-over-wheels' for a classy chassis!
1612,It's just a bunch of Hocus Pocus.
1613,The BIG Laughs Start January 6th!
1614,"The most astonishing, innovative, backyard adventure of all time!"
1615,
1616,"A Thousand Thrills, And Hayley Mills!"
1617,Three against the wilderness... nothing could stop them - only instinct to guide them across 200 perilous miles of Canadian wilderness!
1618,He frees hostages for a living. Now he's taking hostages to survive.
1619,"Twice the Fun, Double the Trouble."
1620,Two guys invented a game... and turned the sports world upside down!
1621,
1622,
1623,
1624,
1625,A MAN - Trying to run away from his past... A WOMAN - Trying to escape her future...
1626,"Turbulent were the times and fiery was the love story of Zhivago, his wife and the passionate, tender Lara."
1627,
1628,
1629,"Robert Duvall is Mac Sledge, down and out country singer. His struggle for fame was over. His fight for respect was just beginning."
1630,
1631,He's a man of peace in a savage land... Suburbia.
1632,
1633,The Most Controversial Picture of Our Time!
1634,
1635,It's a strange world.
1636,
1637,The Jungle is JUMPIN'!
1638,
1639,She's from the leash and license set... he's footloose and collar free!
1640,Somewhere under the sea and beyond your imagination is an adventure in fantasy.
1641,They can't skate. They can't win. They can't be serious.
1642,
1643,A Thousand Voices. A Single Dream.
1644,The Canine Caper of the Century
1645,
1646,It will live in your heart forever!
1647,The sailor man with the spinach can!
1648,
1649,Two tiny agents vs. the world's wickedest woman in a dazzling animated adventure!
1650,Sinister forces from this world against two young space travellers from another.
1651,The Aladdin adventure continues...
1652,An all-new adventure down the yellow brick road.
1653,"Three years before the United States declares war, Cliff Secord leads America's first battle against the Nazis."
1654,The Only Candidate with a Law Degree and a Pedigree!
1655,Awaken to a World of Wonders!
1656,What would you give a man who could make your deepest dreams come true?
1657,"The Professor's ""Off"" and Flying... and FUN SCORES A NEW HIGH!"
1658,Here Comes The Zip-A-Dee-Doo-Dah Show!
1659,Allen Bauer Thought He'd Never Find The Right Woman... He Was Only Half Wrong!
1660,
1661,
1662,Sometime the hero ends up being you!
1663,
1664,A world inside the computer where man has never been.  Until now.
1665,In a world on the brink of war. You either march to one tune or dance to another.
1666,Blood is thicker than Water.
1667,
1668,A rags to riches to rags story.
1669,Laugh...or I’ll blow your lips off!
1670,So funny you'll laugh your head off.
1671,
1672,Stephen King took you to the edge with The Shining and Pet Sematary. This time... he pushes you over.
1673,They grew up on the outside of society. They weren't looking for a fight. They were looking to belong.
1674,If adventure has a name... it must be Indiana Jones.
1675,Fantasy...beyond your imagination
1676,George Orwell's Terrifying Vision Comes To The Screen.
1677,"In his mind, he has the power to see the future. In his hands, he has the power to change it."
1678,Stephen King's masterpiece of terror directed by the master himself.
1679,Buy Now. Pay Later.
1680,Now there's a new name for terror...
1681,In their world adults are not allowed... to live.
1682,But not all dogs stay there!
1683,Weird Is Relative
1684,Desire. Defy. Escape.
1685,Believe everything except your eyes.
1686,Welcome to the world of disorganised crime.
1687,"She made him become what he always wanted to be - a lover, a hero, a rich man...and a killer!"
1688,
1689,You are cordially invited to George and Martha's for an evening of fun and games
1690,She thought babysitting was easy money - until she started hanging out with the Andersons.
1691,"If you can't get a date, make one!"
1692,Ride across the sea inside the GIANT PINK SEA SNAIL!
1693,What does he become? What kind of monster?
1694,That humble radiant terrific book is now a humble radiant terrific movie.
1695,"All the world will be your enemy, Prince with a Thousand Enemies, and when they catch you, they will kill you... but first they must catch you."
1696,Right before your eyes and beyond your wildest dreams.
1697,"Another World, Another Time... In the Age of Wonder."
1698,"Meet Fievel. In his search to find his family, he discovered America."
1699,"Look out pardners, there's a new mouse in town!"
1700,There may never be another dawn.
1701,When you're just sixteen anything can happen!
1702,Blane's a pretty cool guy. Andie's pretty in pink. And Ducky's pretty crazy.
1703,The passion burns deep.
1704,"At The Dawn Of Mankind, A Woman Led The Way."
1705,"Ding dong, You’re dead."
1706,It's an all new house with brand new owners
1707,The critics are raving... the natives are restless... and the laughter is non-stop!
1708,"This Time, Everybody's Going Crazier."
1709,
1710,Saving the World in Style.
1711,Sometimes you have to break the rules to free your heart.
1712,Growing Up is Hard to Do
1713,The shocking true story of Henry Lee Lucas.
1714,Pray for Rosemary's Baby
1715,A boy who needs a friend finds a world that needs a hero in a land beyond imagination!
1716,Begin an all new adventure as a young boy returns to a world of wonder on the wings of his imagination.
1717,Aaargh!...
1718,
1719,A modern immorality tale.
1720,Give up three years of their lives or give up the life of their friend. They have eight days to decide.
1721,Part Man. Part Vampire. All Hero.
1722,"In the dance of life, love can happen in a heartbeat."
1723,
1724,It's not just a movie. It's every movie.
1725,Romance Is Her Destination.
1726,
1727,He's guaranteed to put some life in your afterlife.
1728,
1729,There’s no body in the family plot.
1730,Just an ordinary necktie used with a deadly new twist.
1731,It tears you apart with suspense!
1732,Thief... Liar... Cheat... she was all of these and he knew it!
1733,Somewhere...somewhere there must be the right man!
1734,A little knowledge can be a deadly thing!
1735,A THRILLER with a difference!
1736,It starts with a shriek of a train whistle...and ends with shrieking excitement.
1737,Love held its breath as sudden terror held the stage!
1738,You've never been anywhere until you've been here
1739,
1740,The story of three very different women.....with one husband in common.
1741,
1742,Adventure doesn't come any bigger than this.
1743,What are you prepared to do?
1744,Revenge is a dish best served DIRTY.
1745,Passion has no limits
1746,"Mystery, murder and passion from the master of suspense!"
1747,
1748,"Six men and three women - against the sea, and each other!"
1749,A Blast of DRAMATIC Dynamite exploded right before your eyes!
1750,You'd like to say - IT CAN'T HAPPEN HERE!... but every jolting scene is TRUE!!
1751,Lombard and Montgomery Get Hitched As They're Getting Unhitched !
1752,"In his arms she felt safety...in his absence, haunting dread!"
1753,
1754,Spies! Playing the game of love - and sudden death!
1755,...A Bomb Plot ...A Killing ...Justice
1756,Public Enemy No. 1 of all the world...
1757,
1758,
1759,
1760,See and Hear It - Our Mother Tongue As It Should Be Spoken
1761,
1762,Trust everyone... But always cut the cards.
1763,Don't look for a reason... Look for a way out.
1764,Destiny has big plans for little Simon Birch.
1765,PRE. The way he competed. The way he lived his life.
1766,
1767,
1768,Terrorized in the Toilets? Chased after school? Shaken down for lunch money? GET A BODYGUARD
1769,"The good news is, Jonathan's having his first affair. The bad news is, she's his roommate's mother!"
1770,It's the story of their lives.
1771,Who says you can't do it all in one night?
1772,For anyone who's ever won. For anyone who's ever lost. And for everyone who's still in there trying.
1773,
1774,They're her family... Whether she likes it or not.
1775,To know Lloyd Dobler is to love him. Diane Court is about to know Lloyd Dobler.
1776,The stars of Parenthood in comedy about an urban hood finding suburbanhood.
1777,
1778,We're all heroes if you catch us at the right moment. Even Bernie Laplante.
1779,Laughter is a state of mind.
1780,Blessed with a gift. Challenged by love.
1781,Warning: This Movie May Be Dangerous To Your Health. You May Never Stop Laughing.
1782,You will not feel the terror until you experience the movie!
1783,He's 16. She's 22. All he wanted was her picture. What he got was... no small affair.
1784,She's the hottest thing on the beach. She's also his best friend's daughter!
1785,They're on the wrong side of the law for all the right reasons.
1786,"They're out of school, out on Nantucket, and out of their minds. With this crowd, anything can happen!"
1787,Making love was easy...being in love difficult.
1788,The seals have been broken. The prophecies have begun. Now only one woman can halt the end of our world.
1789,Escaped convicts disguised as priests. It'll take a miracle to get away with this one.
1790,All they wanted was a little getaway. All they got was nothing but trouble.
1791,There's Magic In The Air.
1792,Murder is a secret that should never be shared.
1793,
